"booking_service_id","booking_id","service_id","quantity","unit_price_inr","base_amount_inr","gst_amount_inr","total_price_inr","service_date","service_time","status","staff_assigned","special_instructions","guest_rating","guest_feedback","created_at","updated_at"
"BS001364","IND004830","SVC0275",5,"1762.61","8813.05","1586.35","10399.40","2025-09-03","17:05:00","Completed","EMP0375","None",3,"Highly recommended","2025-09-03 13:06:40","2025-09-03 18:06:40"
"BS001365","IND002987","SVC0013",4,"664.57","2658.28","478.49","3136.77","2025-07-09","23:21:00","Pending","EMP0306","Extra towels requested",5,"Average experience","2025-07-07 11:06:40","2025-07-09 18:06:40"
"BS001366","IND004229","SVC0064",1,"892.89","892.89","160.72","1053.61","2025-09-04","22:02:00","Pending","EMP0073","No spicy food",NULL,"Highly recommended","2025-09-03 06:06:40","2025-09-04 18:06:40"
"BS001367","IND001204","SVC0242",2,"2898.77","5797.54","1043.56","6841.10","2025-07-27","21:54:00","Completed","EMP0393","Extra towels requested",4,"Good service","2025-07-25 02:06:40","2025-07-27 18:06:40"
"BS001368","IND003808","SVC0006",4,"2960.53","11842.12","2131.58","13973.70","2025-08-25","14:41:00","In Progress","EMP0401","Late evening service",4,"Satisfied","2025-08-25 08:06:40","2025-08-25 18:06:40"
"BS001369","IND000561","SVC0104",2,"3612.78","7225.56","1300.60","8526.16","2025-08-01","15:35:00","Confirmed","EMP0142","Extra towels requested",5,NULL,"2025-08-01 07:06:40","2025-08-01 18:06:40"
"BS001370","IND002217","SVC0049",3,"6263.13","18789.39","3382.09","22171.48","2025-09-26","06:00:00","Cancelled","EMP0540","No spicy food",NULL,"Excellent service","2025-09-24 04:06:40","2025-09-26 18:06:40"
"BS001371","IND003949","SVC0049",2,"2899.23","5798.46","1043.72","6842.18","2025-07-24","15:10:00","Pending","EMP0656","Call before arrival",4,"Very good experience","2025-07-22 14:06:40","2025-07-24 18:06:40"
"BS001372","IND000449","SVC0191",3,"5279.25","15837.75","2850.80","18688.55","2025-10-07","15:48:00","Pending","EMP0010","Traditional setup",3,NULL,"2025-10-07 05:06:40","2025-10-07 18:06:40"
"BS001373","IND001307","SVC0003",1,"6539.30","6539.30","1177.07","7716.37","2025-07-04","09:34:00","Pending","EMP0336","Call before arrival",NULL,"Outstanding","2025-07-02 07:06:40","2025-07-04 18:06:40"
"BS001374","IND002244","SVC0224",1,"3400.77","3400.77","612.14","4012.91","2025-09-06","13:45:00","Completed","EMP0285","Traditional setup",NULL,"Highly recommended","2025-09-06 06:06:40","2025-09-06 18:06:40"
"BS001375","IND001525","SVC0166",4,"2848.53","11394.12","2050.94","13445.06","2025-08-07","20:04:00","Completed","EMP0335","Private session",5,"Highly recommended","2025-08-07 08:06:40","2025-08-07 18:06:40"
"BS001376","IND001659","SVC0215",5,"4913.22","24566.10","4421.90","28988.00","2025-10-13","21:12:00","Cancelled","EMP0502","Group service",5,"Highly recommended","2025-10-13 17:06:40","2025-10-13 18:06:40"
"BS001377","IND004690","SVC0003",2,"2993.04","5986.08","1077.49","7063.57","2025-08-30","21:33:00","Pending","EMP0177","Traditional setup",3,"Satisfied","2025-08-30 15:06:40","2025-08-30 18:06:40"
"BS001378","IND003539","SVC0197",2,"687.05","1374.10","247.34","1621.44","2025-10-02","23:45:00","Completed","EMP0741","English speaking staff",3,"Satisfied","2025-10-02 07:06:40","2025-10-02 18:06:40"
"BS001379","IND000839","SVC0254",2,"7933.70","15867.40","2856.13","18723.53","2025-06-29","10:23:00","Completed","EMP0082","Call before arrival",5,NULL,"2025-06-28 17:06:40","2025-06-29 18:06:40"
"BS001380","IND001098","SVC0292",1,"4661.92","4661.92","839.15","5501.07","2025-07-26","20:20:00","Cancelled","EMP0444","Traditional setup",3,"Satisfied","2025-07-26 12:06:40","2025-07-26 18:06:40"
"BS001381","IND000292","SVC0185",4,"479.26","1917.04","345.07","2262.11","2025-10-11","23:20:00","Cancelled","EMP0439","Traditional setup",5,"Average experience","2025-10-09 16:06:40","2025-10-11 18:06:40"
"BS001382","IND002816","SVC0069",3,"6753.99","20261.97","3647.15","23909.12","2025-08-25","07:06:00","Confirmed","EMP0616","English speaking staff",NULL,"Excellent service","2025-08-23 07:06:40","2025-08-25 18:06:40"
"BS001383","IND000266","SVC0125",5,"1212.43","6062.15","1091.19","7153.34","2025-07-13","23:58:00","Completed","EMP0225","Group service",5,"Outstanding","2025-07-13 05:06:40","2025-07-13 18:06:40"
"BS001384","IND002295","SVC0090",5,"2191.81","10959.05","1972.63","12931.68","2025-07-02","10:50:00","In Progress","EMP0528","Call before arrival",5,"Excellent service","2025-07-01 14:06:40","2025-07-02 18:06:40"
"BS001385","IND003813","SVC0085",2,"6175.81","12351.62","2223.29","14574.91","2025-08-20","11:31:00","Confirmed","EMP0459","Extra towels requested",NULL,"Outstanding","2025-08-19 02:06:40","2025-08-20 18:06:40"
"BS001386","IND002709","SVC0174",1,"4681.03","4681.03","842.59","5523.62","2025-07-03","18:53:00","Confirmed","EMP0640","Vegetarian preference",4,"Highly recommended","2025-06-30 22:06:40","2025-07-03 18:06:40"
"BS001387","IND004548","SVC0062",3,"1521.80","4565.40","821.77","5387.17","2025-10-10","07:32:00","Pending","EMP0553","Call before arrival",NULL,"Excellent service","2025-10-08 00:06:40","2025-10-10 18:06:40"
"BS001388","IND001609","SVC0263",5,"4317.10","21585.50","3885.39","25470.89","2025-06-20","22:46:00","In Progress","EMP0279","English speaking staff",5,"Average experience","2025-06-19 18:06:40","2025-06-20 18:06:40"
"BS001389","IND002408","SVC0202",1,"7019.54","7019.54","1263.52","8283.06","2025-09-26","14:19:00","Cancelled","EMP0661","Late evening service",5,"Good service","2025-09-26 08:06:40","2025-09-26 18:06:40"
"BS001390","IND000202","SVC0148",3,"4762.41","14287.23","2571.70","16858.93","2025-06-21","17:20:00","In Progress","EMP0751","Extra towels requested",3,"Very good experience","2025-06-19 13:06:40","2025-06-21 18:06:40"
"BS001391","IND003344","SVC0239",4,"7050.36","28201.44","5076.26","33277.70","2025-07-19","15:46:00","Completed","EMP0560","Traditional setup",4,"Highly recommended","2025-07-17 09:06:40","2025-07-19 18:06:40"
"BS001392","IND003605","SVC0224",5,"4044.63","20223.15","3640.17","23863.32","2025-10-14","07:51:00","Completed","EMP0187","No spicy food",3,"Very good experience","2025-10-14 13:06:40","2025-10-14 18:06:40"
"BS001393","IND001806","SVC0043",3,"2738.07","8214.21","1478.56","9692.77","2025-07-18","20:27:00","Confirmed","EMP0794","Hindi speaking staff",NULL,"Good service","2025-07-16 05:06:40","2025-07-18 18:06:40"
"BS001394","IND000548","SVC0244",3,"2479.68","7439.04","1339.03","8778.07","2025-09-22","07:03:00","Confirmed","EMP0747","Call before arrival",4,"Highly recommended","2025-09-21 04:06:40","2025-09-22 18:06:40"
"BS001395","IND004812","SVC0203",4,"7096.36","28385.44","5109.38","33494.82","2025-07-19","06:10:00","Confirmed","EMP0580","Extra towels requested",4,NULL,"2025-07-17 01:06:40","2025-07-19 18:06:40"
"BS001396","IND004323","SVC0076",1,"6392.58","6392.58","1150.66","7543.24","2025-08-10","20:22:00","In Progress","EMP0315","Call before arrival",4,"Outstanding","2025-08-09 06:06:40","2025-08-10 18:06:40"
"BS001397","IND004803","SVC0133",4,"1928.08","7712.32","1388.22","9100.54","2025-07-29","08:55:00","In Progress","EMP0355","Group service",3,"Average experience","2025-07-29 01:06:40","2025-07-29 18:06:40"
"BS001398","IND001037","SVC0188",4,"3667.50","14670.00","2640.60","17310.60","2025-10-03","16:52:00","Pending","EMP0375","None",3,"Very good experience","2025-10-01 07:06:40","2025-10-03 18:06:40"
"BS001399","IND003649","SVC0277",4,"1778.58","7114.32","1280.58","8394.90","2025-10-04","15:37:00","Completed","EMP0747","Hindi speaking staff",4,"Very good experience","2025-10-04 07:06:40","2025-10-04 18:06:40"
"BS001400","IND003662","SVC0243",3,"6397.62","19192.86","3454.71","22647.57","2025-08-26","22:59:00","Cancelled","EMP0426","None",5,"Highly recommended","2025-08-24 19:06:40","2025-08-26 18:06:40"
"BS001401","IND004131","SVC0244",1,"7349.59","7349.59","1322.93","8672.52","2025-08-02","21:04:00","Completed","EMP0237","Extra towels requested",NULL,NULL,"2025-08-01 05:06:40","2025-08-02 18:06:40"
"BS001402","IND002594","SVC0038",3,"1807.50","5422.50","976.05","6398.55","2025-10-06","15:43:00","Completed","EMP0407","Traditional setup",3,"Excellent service","2025-10-03 19:06:40","2025-10-06 18:06:40"
"BS001403","IND000477","SVC0177",5,"1711.39","8556.95","1540.25","10097.20","2025-08-23","10:55:00","Pending","EMP0759","Private session",4,"Excellent service","2025-08-22 20:06:40","2025-08-23 18:06:40"
"BS001404","IND002152","SVC0068",4,"3120.35","12481.40","2246.65","14728.05","2025-07-09","08:51:00","In Progress","EMP0678","Traditional setup",3,"Very good experience","2025-07-09 08:06:40","2025-07-09 18:06:40"
"BS001405","IND002979","SVC0232",1,"4612.98","4612.98","830.34","5443.32","2025-09-10","12:59:00","Completed","EMP0590","Private session",4,"Satisfied","2025-09-09 03:06:40","2025-09-10 18:06:40"
"BS001406","IND000427","SVC0137",4,"2055.41","8221.64","1479.90","9701.54","2025-07-20","23:41:00","Pending","EMP0376","Late evening service",NULL,"Very good experience","2025-07-18 11:06:40","2025-07-20 18:06:40"
"BS001407","IND002002","SVC0056",1,"7400.34","7400.34","1332.06","8732.40","2025-08-28","08:35:00","Completed","EMP0383","Group service",4,"Highly recommended","2025-08-27 06:06:40","2025-08-28 18:06:40"
"BS001408","IND002186","SVC0132",2,"821.84","1643.68","295.86","1939.54","2025-08-02","11:44:00","In Progress","EMP0326","Call before arrival",4,"Excellent service","2025-07-31 22:06:40","2025-08-02 18:06:40"
"BS001409","IND000032","SVC0108",1,"4260.56","4260.56","766.90","5027.46","2025-08-07","06:19:00","In Progress","EMP0331","None",4,"Average experience","2025-08-06 12:06:40","2025-08-07 18:06:40"
"BS001410","IND003073","SVC0099",1,"4663.00","4663.00","839.34","5502.34","2025-06-27","18:01:00","Confirmed","EMP0208","None",3,"Average experience","2025-06-25 05:06:40","2025-06-27 18:06:40"
"BS001411","IND004454","SVC0195",5,"3526.86","17634.30","3174.17","20808.47","2025-06-30","19:12:00","Cancelled","EMP0058","Traditional setup",5,"Average experience","2025-06-29 19:06:40","2025-06-30 18:06:40"
"BS001412","IND001200","SVC0225",4,"5771.59","23086.36","4155.54","27241.90","2025-10-14","21:50:00","Completed","EMP0315","English speaking staff",NULL,"Highly recommended","2025-10-11 19:06:40","2025-10-14 18:06:40"
"BS001413","IND001725","SVC0011",3,"6429.05","19287.15","3471.69","22758.84","2025-09-02","15:19:00","Pending","EMP0442","Private session",NULL,"Excellent service","2025-09-02 07:06:40","2025-09-02 18:06:40"
"BS001414","IND002067","SVC0053",4,"7219.24","28876.96","5197.85","34074.81","2025-06-25","21:31:00","Cancelled","EMP0116","Traditional setup",NULL,NULL,"2025-06-24 23:06:40","2025-06-25 18:06:40"
"BS001415","IND001654","SVC0178",1,"841.72","841.72","151.51","993.23","2025-09-03","09:43:00","Completed","EMP0434","Quiet service please",NULL,"Highly recommended","2025-09-01 08:06:40","2025-09-03 18:06:40"
"BS001416","IND004061","SVC0102",5,"7613.97","38069.85","6852.57","44922.42","2025-09-28","18:50:00","Pending","EMP0615","Extra towels requested",3,"Excellent service","2025-09-27 06:06:40","2025-09-28 18:06:40"
"BS001417","IND000272","SVC0053",2,"7476.18","14952.36","2691.42","17643.78","2025-07-08","07:02:00","In Progress","EMP0579","None",5,"Satisfied","2025-07-08 03:06:40","2025-07-08 18:06:40"
"BS001418","IND004974","SVC0234",5,"1806.99","9034.95","1626.29","10661.24","2025-08-08","07:05:00","Cancelled","EMP0742","No spicy food",3,"Excellent service","2025-08-05 19:06:40","2025-08-08 18:06:40"
"BS001419","IND001681","SVC0035",5,"4727.25","23636.25","4254.52","27890.77","2025-09-11","10:23:00","Confirmed","EMP0380","Early morning service",4,"Average experience","2025-09-11 10:06:40","2025-09-11 18:06:40"
"BS001420","IND002967","SVC0058",1,"6744.14","6744.14","1213.95","7958.09","2025-09-18","13:29:00","Pending","EMP0570","Vegetarian preference",3,NULL,"2025-09-16 07:06:40","2025-09-18 18:06:40"
"BS001421","IND003923","SVC0081",2,"5616.33","11232.66","2021.88","13254.54","2025-10-05","10:57:00","Completed","EMP0393","Group service",5,"Excellent service","2025-10-05 05:06:40","2025-10-05 18:06:40"
"BS001422","IND004584","SVC0087",3,"2445.21","7335.63","1320.41","8656.04","2025-09-10","06:40:00","Cancelled","EMP0642","Call before arrival",3,"Good service","2025-09-08 15:06:40","2025-09-10 18:06:40"
"BS001423","IND001892","SVC0026",5,"3297.48","16487.40","2967.73","19455.13","2025-09-02","11:50:00","Cancelled","EMP0486","Hindi speaking staff",3,"Average experience","2025-09-01 06:06:40","2025-09-02 18:06:40"
"BS001424","IND000457","SVC0290",1,"807.00","807.00","145.26","952.26","2025-08-19","07:16:00","Pending","EMP0689","Quiet service please",4,"Outstanding","2025-08-17 22:06:40","2025-08-19 18:06:40"
"BS001425","IND002383","SVC0281",3,"6737.70","20213.10","3638.36","23851.46","2025-10-06","21:56:00","In Progress","EMP0043","Private session",5,NULL,"2025-10-04 19:06:40","2025-10-06 18:06:40"
"BS001426","IND003242","SVC0290",4,"4049.77","16199.08","2915.83","19114.91","2025-09-26","16:03:00","Completed","EMP0069","Early morning service",NULL,"Very good experience","2025-09-26 11:06:40","2025-09-26 18:06:40"
"BS001427","IND001829","SVC0091",5,"406.32","2031.60","365.69","2397.29","2025-07-21","13:32:00","Completed","EMP0438","Late evening service",5,"Very good experience","2025-07-20 09:06:40","2025-07-21 18:06:40"
"BS001428","IND002880","SVC0219",3,"7875.00","23625.00","4252.50","27877.50","2025-07-08","15:13:00","Completed","EMP0370","Vegetarian preference",4,"Highly recommended","2025-07-08 00:06:40","2025-07-08 18:06:40"
"BS001429","IND003573","SVC0045",1,"6570.71","6570.71","1182.73","7753.44","2025-07-04","20:44:00","Confirmed","EMP0266","No spicy food",NULL,"Excellent service","2025-07-02 18:06:40","2025-07-04 18:06:40"
"BS001430","IND000491","SVC0165",5,"832.86","4164.30","749.57","4913.87","2025-08-05","09:55:00","Completed","EMP0725","Hindi speaking staff",5,"Outstanding","2025-08-03 14:06:40","2025-08-05 18:06:40"
"BS001431","IND001770","SVC0275",3,"3823.80","11471.40","2064.85","13536.25","2025-07-30","22:25:00","Completed","EMP0367","Quiet service please",3,"Satisfied","2025-07-29 10:06:40","2025-07-30 18:06:40"
"BS001432","IND004861","SVC0162",2,"6924.57","13849.14","2492.85","16341.99","2025-07-20","13:17:00","Completed","EMP0145","Extra towels requested",4,"Outstanding","2025-07-20 07:06:40","2025-07-20 18:06:40"
"BS001433","IND001837","SVC0036",2,"4328.67","8657.34","1558.32","10215.66","2025-09-13","21:01:00","Pending","EMP0375","None",NULL,"Outstanding","2025-09-10 23:06:40","2025-09-13 18:06:40"
"BS001434","IND002880","SVC0255",1,"3629.38","3629.38","653.29","4282.67","2025-07-22","20:06:00","Pending","EMP0377","Hindi speaking staff",3,"Highly recommended","2025-07-20 11:06:40","2025-07-22 18:06:40"
"BS001435","IND002372","SVC0058",5,"4099.19","20495.95","3689.27","24185.22","2025-09-09","20:44:00","Completed","EMP0036","English speaking staff",4,"Excellent service","2025-09-08 11:06:40","2025-09-09 18:06:40"
"BS001436","IND001650","SVC0215",1,"610.97","610.97","109.97","720.94","2025-08-29","23:08:00","Confirmed","EMP0236","No spicy food",5,"Excellent service","2025-08-29 10:06:40","2025-08-29 18:06:40"
"BS001437","IND003226","SVC0226",5,"2691.67","13458.35","2422.50","15880.85","2025-09-14","21:16:00","Confirmed","EMP0601","Group service",5,"Satisfied","2025-09-12 00:06:40","2025-09-14 18:06:40"
"BS001438","IND002930","SVC0153",5,"3293.50","16467.50","2964.15","19431.65","2025-10-13","23:05:00","Completed","EMP0421","Quiet service please",3,"Highly recommended","2025-10-11 14:06:40","2025-10-13 18:06:40"
"BS001439","IND003233","SVC0237",3,"413.07","1239.21","223.06","1462.27","2025-08-17","07:20:00","Confirmed","EMP0349","Extra towels requested",NULL,"Average experience","2025-08-14 20:06:40","2025-08-17 18:06:40"
"BS001440","IND002119","SVC0216",4,"6862.06","27448.24","4940.68","32388.92","2025-09-30","23:59:00","In Progress","EMP0493","Private session",3,"Average experience","2025-09-29 06:06:40","2025-09-30 18:06:40"
"BS001441","IND002228","SVC0138",5,"6191.64","30958.20","5572.48","36530.68","2025-07-08","18:55:00","Completed","EMP0300","Call before arrival",5,"Good service","2025-07-06 01:06:40","2025-07-08 18:06:40"
"BS001442","IND004537","SVC0004",5,"7315.38","36576.90","6583.84","43160.74","2025-07-01","14:02:00","In Progress","EMP0266","Late evening service",5,"Average experience","2025-06-30 21:06:40","2025-07-01 18:06:40"
"BS001443","IND002823","SVC0154",4,"2980.58","11922.32","2146.02","14068.34","2025-10-14","21:54:00","Confirmed","EMP0201","Early morning service",5,"Satisfied","2025-10-12 09:06:40","2025-10-14 18:06:40"
"BS001444","IND001319","SVC0253",3,"2031.78","6095.34","1097.16","7192.50","2025-06-29","18:45:00","In Progress","EMP0271","Quiet service please",4,"Excellent service","2025-06-26 18:06:40","2025-06-29 18:06:40"
"BS001445","IND002094","SVC0247",5,"1648.98","8244.90","1484.08","9728.98","2025-09-23","20:38:00","Confirmed","EMP0205","Traditional setup",4,"Satisfied","2025-09-21 06:06:40","2025-09-23 18:06:40"
"BS001446","IND004941","SVC0279",1,"6136.34","6136.34","1104.54","7240.88","2025-08-07","20:28:00","Pending","EMP0584","Private session",NULL,"Highly recommended","2025-08-05 23:06:40","2025-08-07 18:06:40"
"BS001447","IND004579","SVC0247",1,"7788.55","7788.55","1401.94","9190.49","2025-09-04","06:31:00","Cancelled","EMP0446","No spicy food",3,"Outstanding","2025-09-03 16:06:40","2025-09-04 18:06:40"
"BS001448","IND002640","SVC0216",3,"572.67","1718.01","309.24","2027.25","2025-09-24","06:12:00","Completed","EMP0009","Early morning service",4,NULL,"2025-09-21 23:06:40","2025-09-24 18:06:40"
"BS001449","IND003249","SVC0172",1,"1561.27","1561.27","281.03","1842.30","2025-10-17","07:09:00","Pending","EMP0686","Traditional setup",4,NULL,"2025-10-17 16:06:40","2025-10-17 18:06:40"
"BS001450","IND000267","SVC0247",3,"1237.13","3711.39","668.05","4379.44","2025-09-28","12:02:00","Completed","EMP0016","Call before arrival",NULL,"Good service","2025-09-25 21:06:40","2025-09-28 18:06:40"
"BS001451","IND001409","SVC0197",4,"3563.12","14252.48","2565.45","16817.93","2025-09-01","13:33:00","In Progress","EMP0437","Group service",4,"Good service","2025-08-31 13:06:40","2025-09-01 18:06:40"
