"booking_id","customer_id","hotel_id","room_id","check_in_date","check_out_date","nights","adults","children","total_guests","booking_status","payment_status","base_amount_inr","gst_amount_inr","total_amount_inr","paid_amount_inr","booking_date","special_requests","booking_source","cancellation_policy","guest_nationality","created_at"
"IND002111",6519,29,2656,"2026-02-19","2026-03-01",10,2,2,4,"Checked Out","Paid","129870.00","15584.40","145454.40","87117.63","2026-01-02","High floor room","Travel Agent","24 hours before check-in","Indian","2026-01-21 14:55:13"
"IND002112",1066,37,2219,"2025-09-13","2025-09-30",17,2,0,2,"Cancelled","Paid","437291.00","52474.92","489765.92","332176.99","2025-07-01","Cultural tour arrangement","MakeMyTrip","24 hours before check-in","Foreign","2025-06-18 14:55:13"
"IND002113",5709,2,63,"2025-11-07","2025-11-26",19,6,0,6,"Checked Out","Paid","718067.00","86168.04","804235.04","676745.08","2025-08-27","Vegetarian meals only","OYO","24 hours before check-in","Foreign","2025-10-12 14:55:13"
"IND002114",465,31,965,"2025-05-01","2025-05-12",11,4,0,4,"Pending","Pending","164406.00","19728.72","184134.72","169492.57","2025-02-02","Vegetarian meals only","Booking.com","24 hours before check-in","Indian","2025-04-14 14:55:13"
"IND002115",6313,18,2554,"2025-07-12","2025-07-17",5,2,4,6,"Confirmed","Pending","183690.00","22042.80","205732.80","204798.34","2025-06-25","Ayurvedic spa booking","Travel Agent","24 hours before check-in","Foreign","2025-06-28 14:55:13"
"IND002116",7721,8,922,"2025-08-23","2025-09-09",17,6,2,8,"Checked In","Paid","487645.00","58517.40","546162.40","148873.05","2025-07-12","None","Walk-in","24 hours before check-in","Foreign","2025-08-03 14:55:13"
"IND002117",2764,9,383,"2025-12-30","2026-01-16",17,5,3,8,"Checked In","Paid","545768.00","65492.16","611260.16","237155.79","2025-11-15","Airport pickup","Corporate","24 hours before check-in","Indian","2025-10-03 14:55:13"
"IND002118",5467,2,1708,"2026-02-17","2026-03-02",13,4,1,5,"No Show","Partial","385359.00","46243.08","431602.08","401191.75","2026-02-02","Anniversary celebration","Travel Agent","24 hours before check-in","Foreign","2026-01-08 14:55:13"
"IND002119",7311,45,2701,"2026-04-15","2026-04-29",14,6,4,10,"Pending","Refunded","134316.00","16117.92","150433.92","64994.70","2026-04-13","Anniversary celebration","Website","24 hours before check-in","Foreign","2026-01-16 14:55:13"
"IND002120",7049,11,1912,"2025-08-20","2025-09-02",13,6,0,6,"No Show","Pending","88088.00","10570.56","98658.56","89062.11","2025-07-26","Business meeting setup","Corporate","24 hours before check-in","Indian","2025-06-21 14:55:13"
"IND002121",208,48,893,"2025-06-24","2025-07-09",15,1,3,4,"Cancelled","Partial","407400.00","48888.00","456288.00","46007.03","2025-04-11","Vegetarian meals only","Phone","24 hours before check-in","Foreign","2025-05-10 14:55:13"
"IND002122",1615,46,297,"2025-08-29","2025-08-30",1,1,1,2,"Pending","Pending","5982.00","717.84","6699.84","1810.72","2025-07-19","Honeymoon package","Agoda","24 hours before check-in","Indian","2025-07-05 14:55:13"
"IND002123",3061,12,1767,"2025-10-05","2025-10-15",10,3,3,6,"Pending","Partial","55580.00","6669.60","62249.60","17078.37","2025-08-05","Business meeting setup","Agoda","24 hours before check-in","Foreign","2025-10-01 14:55:13"
"IND002124",1478,50,2077,"2025-06-02","2025-06-04",2,4,2,6,"Confirmed","Refunded","38274.00","4592.88","42866.88","35718.91","2025-04-07","Early check-out","Phone","24 hours before check-in","Foreign","2025-03-21 14:55:13"
"IND002125",6509,28,2900,"2026-04-07","2026-04-10",3,5,4,9,"Cancelled","Refunded","65991.00","7918.92","73909.92","25875.69","2026-01-17","Early check-out","Goibibo","24 hours before check-in","Indian","2026-02-06 14:55:13"
"IND002126",5367,1,74,"2026-04-02","2026-04-18",16,4,1,5,"Checked In","Partial","359472.00","43136.64","402608.64","131617.34","2026-03-07","Vegetarian meals only","OYO","24 hours before check-in","Indian","2026-03-13 14:55:13"
"IND002127",566,43,2898,"2025-11-01","2025-11-13",12,2,1,3,"Cancelled","Paid","119124.00","14294.88","133418.88","47352.07","2025-09-06","Extra towels","Booking.com","24 hours before check-in","Indian","2025-10-17 14:55:13"
"IND002128",6527,13,1101,"2025-09-12","2025-09-21",9,3,0,3,"Cancelled","Paid","271584.00","32590.08","304174.08","128044.44","2025-08-22","Extra towels","Booking.com","24 hours before check-in","Indian","2025-08-01 14:55:13"
"IND002129",7879,6,1088,"2025-05-04","2025-05-08",4,3,0,3,"Cancelled","Pending","50488.00","6058.56","56546.56","45402.64","2025-04-10","Ayurvedic spa booking","Travel Agent","24 hours before check-in","Indian","2025-02-15 14:55:13"
"IND002130",3449,14,2440,"2025-11-14","2025-12-04",20,4,4,8,"Confirmed","Partial","131240.00","15748.80","146988.80","108432.83","2025-11-13","Honeymoon package","Walk-in","24 hours before check-in","Indian","2025-11-06 14:55:13"
"IND002131",3804,49,1792,"2025-05-01","2025-05-22",21,6,3,9,"Cancelled","Partial","726684.00","87202.08","813886.08","576222.74","2025-02-22","None","Travel Agent","24 hours before check-in","Foreign","2025-04-29 14:55:13"
"IND002132",2154,32,2021,"2025-06-06","2025-06-21",15,4,3,7,"Pending","Pending","264180.00","31701.60","295881.60","269755.34","2025-04-10","Extra towels","Agoda","24 hours before check-in","Foreign","2025-04-25 14:55:13"
"IND002133",1295,41,852,"2025-07-23","2025-07-28",5,3,4,7,"Checked Out","Partial","46340.00","5560.80","51900.80","37085.60","2025-04-30","Airport pickup","Agoda","24 hours before check-in","Foreign","2025-05-01 14:55:13"
"IND002134",3631,33,1769,"2025-06-22","2025-06-26",4,2,0,2,"Checked In","Refunded","12512.00","1501.44","14013.44","5258.97","2025-04-21","High floor room","Travel Agent","24 hours before check-in","Indian","2025-05-14 14:55:13"
"IND002135",5445,47,1709,"2025-07-28","2025-07-29",1,6,3,9,"No Show","Partial","18188.00","2182.56","20370.56","6066.02","2025-07-06","Late check-in","Corporate","24 hours before check-in","Indian","2025-04-30 14:55:13"
"IND002136",4678,25,2256,"2026-02-19","2026-02-21",2,1,3,4,"Confirmed","Paid","8492.00","1019.04","9511.04","5078.61","2026-01-19","Business meeting setup","Website","24 hours before check-in","Indian","2026-02-09 14:55:13"
"IND002137",5588,26,2707,"2025-06-15","2025-06-18",3,4,1,5,"No Show","Paid","106659.00","12799.08","119458.08","24586.00","2025-05-05","High floor room","Phone","24 hours before check-in","Foreign","2025-04-16 14:55:13"
"IND002138",6853,6,156,"2025-11-10","2025-11-21",11,4,2,6,"Checked In","Pending","389741.00","46768.92","436509.92","161820.99","2025-09-16","Cultural tour arrangement","Corporate","24 hours before check-in","Indian","2025-10-12 14:55:13"
"IND002139",5054,10,2888,"2025-12-24","2025-12-29",5,1,2,3,"Pending","Refunded","138025.00","16563.00","154588.00","59901.15","2025-10-18","None","Booking.com","24 hours before check-in","Indian","2025-10-04 14:55:13"
"IND002140",3612,40,2019,"2025-07-12","2025-07-24",12,4,4,8,"Cancelled","Partial","358344.00","43001.28","401345.28","264927.93","2025-07-06","High floor room","Phone","24 hours before check-in","Foreign","2025-06-23 14:55:13"
"IND002141",6214,33,1793,"2025-05-04","2025-05-19",15,2,2,4,"Cancelled","Paid","571365.00","68563.80","639928.80","368949.62","2025-04-05","Ayurvedic spa booking","Travel Agent","24 hours before check-in","Indian","2025-04-27 14:55:13"
"IND002142",4076,37,2633,"2026-03-05","2026-03-23",18,4,4,8,"Checked Out","Partial","448038.00","53764.56","501802.56","267034.19","2025-12-26","Cultural tour arrangement","Walk-in","24 hours before check-in","Foreign","2026-02-03 14:55:13"
"IND002143",6365,48,1876,"2025-12-29","2026-01-17",19,5,1,6,"Checked Out","Paid","695153.00","83418.36","778571.36","569451.80","2025-10-16","Vegetarian meals only","Goibibo","24 hours before check-in","Indian","2025-10-16 14:55:13"
"IND002144",3368,11,920,"2026-02-19","2026-02-21",2,5,4,9,"Cancelled","Pending","73132.00","8775.84","81907.84","36760.73","2026-02-16","Honeymoon package","Walk-in","24 hours before check-in","Foreign","2026-02-01 14:55:13"
"IND002145",1497,41,438,"2025-12-08","2025-12-28",20,2,0,2,"Pending","Pending","237100.00","28452.00","265552.00","252452.44","2025-12-07","Vegetarian meals only","Booking.com","24 hours before check-in","Foreign","2025-11-09 14:55:13"
"IND002146",3978,38,838,"2025-12-17","2025-12-28",11,5,3,8,"Checked In","Paid","138061.00","16567.32","154628.32","140040.86","2025-10-18","Vegetarian meals only","OYO","24 hours before check-in","Foreign","2025-09-23 14:55:13"
"IND002147",2624,13,2773,"2025-10-17","2025-11-05",19,3,0,3,"Confirmed","Pending","286121.00","34334.52","320455.52","41200.17","2025-08-28","High floor room","Booking.com","24 hours before check-in","Indian","2025-09-29 14:55:13"
"IND002148",6827,2,2044,"2025-05-31","2025-06-11",11,5,4,9,"Confirmed","Pending","252340.00","30280.80","282620.80","68700.42","2025-04-13","Business meeting setup","Agoda","24 hours before check-in","Foreign","2025-03-03 14:55:13"
"IND002149",3713,50,33,"2025-07-08","2025-07-13",5,2,1,3,"No Show","Paid","180840.00","21700.80","202540.80","120386.58","2025-07-06","Cultural tour arrangement","Travel Agent","24 hours before check-in","Indian","2025-05-14 14:55:13"
"IND002150",5824,21,1584,"2025-09-26","2025-10-01",5,5,2,7,"Pending","Refunded","87555.00","10506.60","98061.60","45506.59","2025-09-20","Vegetarian meals only","Travel Agent","24 hours before check-in","Foreign","2025-08-27 14:55:13"
"IND002151",4635,44,2397,"2025-11-26","2025-12-09",13,4,2,6,"Confirmed","Pending","304967.00","36596.04","341563.04","57094.91","2025-10-13","Business meeting setup","Travel Agent","24 hours before check-in","Foreign","2025-10-26 14:55:13"
"IND002152",2001,2,707,"2025-11-29","2025-12-19",20,5,4,9,"Checked Out","Pending","349500.00","41940.00","391440.00","368750.16","2025-10-11","Anniversary celebration","Goibibo","24 hours before check-in","Indian","2025-09-01 14:55:13"
"IND002153",5254,11,662,"2025-07-08","2025-07-13",5,2,4,6,"Checked Out","Paid","137810.00","16537.20","154347.20","107081.53","2025-06-09","Quiet room","Goibibo","24 hours before check-in","Indian","2025-04-12 14:55:13"
"IND002154",830,14,2557,"2025-12-01","2025-12-08",7,5,3,8,"Cancelled","Refunded","152110.00","18253.20","170363.20","82843.55","2025-10-13","Quiet room","Phone","24 hours before check-in","Indian","2025-11-22 14:55:13"
"IND002155",1946,41,657,"2025-12-22","2025-12-31",9,6,4,10,"No Show","Paid","97317.00","11678.04","108995.04","22052.12","2025-09-29","Early check-out","Corporate","24 hours before check-in","Indian","2025-10-26 14:55:13"
"IND002156",800,27,1492,"2026-02-08","2026-02-16",8,4,1,5,"Cancelled","Partial","43240.00","5188.80","48428.80","13520.12","2025-11-20","Extra towels","Booking.com","24 hours before check-in","Foreign","2025-12-17 14:55:13"
"IND002157",2676,6,1491,"2025-11-25","2025-12-16",21,4,2,6,"Checked Out","Partial","396501.00","47580.12","444081.12","109149.88","2025-09-30","Wedding arrangements","Travel Agent","24 hours before check-in","Foreign","2025-09-14 14:55:13"
"IND002158",6463,6,341,"2025-10-07","2025-10-22",15,3,3,6,"Cancelled","Pending","493095.00","59171.40","552266.40","277703.37","2025-09-08","Quiet room","Corporate","24 hours before check-in","Foreign","2025-09-09 14:55:13"
"IND002159",2632,21,1320,"2025-07-28","2025-08-01",4,5,2,7,"Checked In","Partial","128308.00","15396.96","143704.96","135344.76","2025-06-15","High floor room","Corporate","24 hours before check-in","Indian","2025-06-04 14:55:13"
"IND002160",3639,44,1293,"2026-04-01","2026-04-03",2,4,0,4,"No Show","Refunded","29242.00","3509.04","32751.04","12045.55","2026-02-24","Ayurvedic spa booking","Website","24 hours before check-in","Indian","2026-02-26 14:55:13"
"IND002161",5539,36,617,"2025-05-15","2025-06-01",17,5,3,8,"Confirmed","Partial","281673.00","33800.76","315473.76","282682.94","2025-02-17","Extra towels","Goibibo","24 hours before check-in","Foreign","2025-03-30 14:55:13"
"IND002162",3521,39,2096,"2026-01-05","2026-01-25",20,2,0,2,"No Show","Partial","605740.00","72688.80","678428.80","126371.81","2025-11-16","Extra towels","OYO","24 hours before check-in","Foreign","2025-12-15 14:55:13"
"IND002163",2258,29,991,"2025-11-11","2025-11-29",18,4,4,8,"Cancelled","Pending","119916.00","14389.92","134305.92","104760.32","2025-10-27","Extra towels","MakeMyTrip","24 hours before check-in","Indian","2025-09-01 14:55:13"
"IND002164",4239,17,2302,"2026-01-22","2026-02-02",11,1,2,3,"Confirmed","Refunded","319110.00","38293.20","357403.20","101396.88","2025-11-12","None","Corporate","24 hours before check-in","Indian","2025-12-13 14:55:13"
"IND002165",5944,4,2715,"2025-08-10","2025-08-11",1,3,4,7,"Cancelled","Pending","24029.00","2883.48","26912.48","21567.65","2025-06-16","Late check-in","Goibibo","24 hours before check-in","Indian","2025-07-30 14:55:13"
"IND002166",5189,19,1790,"2025-10-10","2025-10-30",20,6,4,10,"Confirmed","Refunded","411120.00","49334.40","460454.40","239341.85","2025-09-09","Wedding arrangements","Travel Agent","24 hours before check-in","Indian","2025-09-10 14:55:13"
"IND002167",1180,30,2414,"2025-05-17","2025-05-23",6,1,1,2,"No Show","Partial","21846.00","2621.52","24467.52","20176.14","2025-02-20","Early check-out","Goibibo","24 hours before check-in","Foreign","2025-05-07 14:55:13"
"IND002168",4182,19,2569,"2025-08-02","2025-08-19",17,5,2,7,"Cancelled","Pending","405705.00","48684.60","454389.60","204782.00","2025-07-03","Ayurvedic spa booking","Walk-in","24 hours before check-in","Indian","2025-06-10 14:55:13"
"IND002169",7113,31,596,"2025-07-09","2025-07-17",8,1,4,5,"Checked In","Pending","317680.00","38121.60","355801.60","211084.21","2025-07-03","Ayurvedic spa booking","Travel Agent","24 hours before check-in","Indian","2025-04-25 14:55:13"
"IND002170",6054,37,2101,"2025-12-13","2025-12-14",1,3,2,5,"Confirmed","Paid","3416.00","409.92","3825.92","1637.34","2025-12-07","Early check-out","Walk-in","24 hours before check-in","Foreign","2025-12-09 14:55:13"
"IND002171",1146,20,2560,"2026-03-23","2026-04-03",11,5,4,9,"Pending","Paid","390621.00","46874.52","437495.52","96980.28","2026-01-01","Business meeting setup","Booking.com","24 hours before check-in","Indian","2026-01-16 14:55:13"
"IND002172",7503,19,557,"2025-10-20","2025-11-04",15,4,4,8,"No Show","Paid","486645.00","58397.40","545042.40","97422.45","2025-08-02","Late check-in","Goibibo","24 hours before check-in","Indian","2025-09-06 14:55:13"
"IND002173",1425,21,2026,"2026-02-13","2026-03-04",19,1,1,2,"Confirmed","Partial","123861.00","14863.32","138724.32","96216.84","2025-11-17","Birthday surprise","Booking.com","24 hours before check-in","Foreign","2026-01-24 14:55:13"
"IND002174",5243,11,1449,"2026-01-20","2026-02-04",15,1,3,4,"Cancelled","Refunded","307425.00","36891.00","344316.00","149201.70","2025-12-25","Early check-out","OYO","24 hours before check-in","Foreign","2026-01-14 14:55:13"
"IND002175",7401,29,2457,"2025-06-12","2025-06-14",2,1,4,5,"Confirmed","Refunded","67372.00","8084.64","75456.64","19682.09","2025-04-10","None","Phone","24 hours before check-in","Foreign","2025-04-24 14:55:13"
"IND002176",3250,20,1995,"2025-11-27","2025-12-09",12,1,3,4,"Cancelled","Refunded","200136.00","24016.32","224152.32","50236.68","2025-10-21","Quiet room","Website","24 hours before check-in","Foreign","2025-11-07 14:55:13"
"IND002177",4175,29,1925,"2025-11-30","2025-12-08",8,3,2,5,"Cancelled","Paid","306384.00","36766.08","343150.08","116679.68","2025-11-03","Airport pickup","Phone","24 hours before check-in","Foreign","2025-10-08 14:55:13"
"IND002178",3017,45,2510,"2025-05-07","2025-05-16",9,4,0,4,"Checked Out","Pending","107163.00","12859.56","120022.56","20340.72","2025-02-10","Extra towels","Travel Agent","24 hours before check-in","Foreign","2025-03-03 14:55:13"
"IND002179",2538,7,150,"2025-10-02","2025-10-04",2,6,2,8,"Checked Out","Partial","27740.00","3328.80","31068.80","17485.89","2025-07-05","Cultural tour arrangement","Phone","24 hours before check-in","Foreign","2025-08-26 14:55:13"
"IND002180",3429,25,1785,"2025-10-14","2025-10-15",1,3,2,5,"No Show","Pending","36162.00","4339.44","40501.44","25391.16","2025-08-04","Early check-out","MakeMyTrip","24 hours before check-in","Indian","2025-09-23 14:55:13"
"IND002181",7789,9,298,"2026-04-03","2026-04-19",16,5,2,7,"Pending","Partial","320016.00","38401.92","358417.92","357812.91","2026-02-06","None","Phone","24 hours before check-in","Foreign","2026-03-08 14:55:13"
"IND002182",488,20,1322,"2026-03-25","2026-03-31",6,3,3,6,"Checked Out","Refunded","24156.00","2898.72","27054.72","14552.29","2026-01-18","Early check-out","Walk-in","24 hours before check-in","Foreign","2026-02-14 14:55:13"
"IND002183",5650,43,2282,"2025-07-05","2025-07-23",18,6,1,7,"Confirmed","Refunded","65736.00","7888.32","73624.32","59746.33","2025-04-24","High floor room","Website","24 hours before check-in","Foreign","2025-05-12 14:55:13"
"IND002184",3067,23,2553,"2025-07-21","2025-07-28",7,3,1,4,"Cancelled","Partial","35448.00","4253.76","39701.76","4700.99","2025-05-04","Extra towels","Agoda","24 hours before check-in","Indian","2025-06-25 14:55:13"
"IND002185",6978,25,2834,"2026-03-10","2026-03-20",10,5,4,9,"No Show","Partial","95240.00","11428.80","106668.80","84214.54","2026-01-16","Business meeting setup","Travel Agent","24 hours before check-in","Foreign","2026-01-02 14:55:13"
"IND002186",3777,18,1964,"2025-08-28","2025-09-02",5,2,2,4,"No Show","Paid","69800.00","8376.00","78176.00","50398.39","2025-06-26","Early check-out","Agoda","24 hours before check-in","Indian","2025-06-07 14:55:13"
"IND002187",574,38,2060,"2026-04-16","2026-05-01",15,5,1,6,"No Show","Pending","380145.00","45617.40","425762.40","308188.32","2026-01-27","Early check-out","Booking.com","24 hours before check-in","Indian","2026-03-03 14:55:13"
