"room_id","hotel_id","room_number","room_type","bed_type","capacity","size_sqft","base_price_inr","current_status","floor_number","view_type","amenities","gst_rate_percent","created_at","updated_at"
1908,3,"1216","Traditional Haveli Room","Double",7,1214,"13734.00","Occupied",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1909,42,"1647","Maharaja Suite","Queen",3,920,"30481.00","Housekeeping",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1910,17,"703","Garden View","Single",8,855,"3369.00","Occupied",7,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1911,29,"1510","Garden View","King",1,433,"3355.00","Housekeeping",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1912,42,"1641","Luxury Villa","Single",7,1338,"34405.00","Available",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1913,3,"128","Honeymoon Suite","Queen",2,484,"11578.00","Maintenance",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1914,17,"602","Presidential Suite","Queen",5,931,"33499.00","Occupied",6,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1915,26,"1749","Traditional Haveli Room","King",4,1443,"8784.00","Housekeeping",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1916,19,"1950","Family Suite","King",6,653,"27381.00","Out of Order",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1917,3,"341","Garden View","Single",6,1249,"5249.00","Occupied",3,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1918,23,"1135","Royal Suite","Twin",8,1204,"11786.00","Maintenance",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1919,23,"337","Executive Room","Queen",4,781,"8094.00","Occupied",3,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1920,2,"410","Family Suite","King",3,1241,"30937.00","Maintenance",4,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1921,44,"431","Maharaja Suite","Queen",5,289,"34197.00","Maintenance",4,"City View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1922,1,"1450","Standard AC","Queen",4,827,"5640.00","Occupied",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1923,11,"1315","Luxury Villa","Twin",3,204,"12278.00","Maintenance",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1924,1,"848","Family Suite","Double",1,1084,"23688.00","Available",8,"City View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1925,24,"1809","Garden View","Twin",7,1452,"7232.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1926,22,"833","Deluxe AC","Single",4,450,"4314.00","Out of Order",8,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1927,7,"822","Executive Room","Twin",6,1409,"12810.00","Out of Order",8,"City View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1928,43,"1609","Garden View","Single",3,1248,"5599.00","Available",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1929,42,"1531","Family Suite","Queen",5,301,"22570.00","Maintenance",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1930,43,"1050","Heritage Room","Twin",8,678,"23808.00","Available",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1931,50,"1836","Executive Room","King",7,999,"6076.00","Available",1,"Heritage View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1932,32,"232","Luxury Villa","King",1,978,"26570.00","Maintenance",2,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1933,40,"912","Standard AC","Double",2,516,"7584.00","Available",9,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1934,14,"902","Luxury Villa","Single",3,1068,"26907.00","Housekeeping",9,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1935,46,"929","Royal Suite","Twin",2,588,"32501.00","Out of Order",9,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1936,9,"1547","Business Room","King",5,897,"5445.00","Out of Order",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1937,39,"1215","Executive Room","King",6,1116,"10361.00","Available",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1938,30,"1017","Executive Room","King",6,1194,"9602.00","Maintenance",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1939,9,"1550","Royal Suite","King",3,804,"8507.00","Occupied",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1940,42,"1438","Pool View","King",8,1068,"7282.00","Housekeeping",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1941,8,"1549","Pool View","Double",1,1290,"5105.00","Maintenance",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1942,33,"1134","Honeymoon Suite","King",7,1327,"34330.00","Maintenance",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1943,12,"1801","Pool View","Queen",6,1456,"7310.00","Out of Order",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1944,41,"2001","Pool View","Twin",2,1460,"3384.00","Housekeeping",2,"City View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1945,1,"210","Heritage Room","Queen",6,911,"20169.00","Housekeeping",2,"Sea View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1946,40,"535","Standard AC","Single",7,1011,"4966.00","Occupied",5,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1947,36,"334","Executive Room","Single",1,729,"13809.00","Housekeeping",3,"Forest View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1948,39,"1618","Presidential Suite","Double",3,1289,"20816.00","Out of Order",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1949,26,"1040","Luxury Villa","Twin",1,1151,"20316.00","Available",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1950,20,"432","Deluxe AC","Double",1,386,"12775.00","Occupied",4,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1951,30,"1812","Business Room","Double",8,670,"7696.00","Occupied",1,"Heritage View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1952,44,"1750","Pool View","Twin",2,215,"4230.00","Out of Order",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1953,14,"335","Family Suite","Queen",6,411,"16207.00","Out of Order",3,"City View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1954,42,"1715","Maharaja Suite","Double",1,1058,"14617.00","Occupied",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1955,2,"501","Maharaja Suite","Double",2,1467,"31130.00","Out of Order",5,"Pool View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1956,35,"1931","Pool View","Single",8,444,"7981.00","Out of Order",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1957,1,"1322","Standard AC","Single",6,1337,"7931.00","Out of Order",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1958,44,"1146","Business Room","Twin",2,1491,"2780.00","Occupied",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1959,24,"1331","Standard AC","Single",1,1207,"3513.00","Available",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1960,27,"317","Pool View","Queen",3,597,"2963.00","Housekeeping",3,"Mountain View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1961,1,"931","Standard AC","King",5,914,"7513.00","Out of Order",9,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1962,25,"1850","Palace Room","King",2,1331,"23566.00","Out of Order",1,"Mountain View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1963,13,"1120","Family Suite","King",8,836,"22020.00","Available",1,"Pool View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1964,48,"623","Royal Suite","Double",2,830,"14158.00","Out of Order",6,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1965,26,"702","Honeymoon Suite","Queen",4,751,"29742.00","Occupied",7,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1966,17,"428","Garden View","Queen",3,748,"2938.00","Occupied",4,"City View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1967,47,"1127","Pool View","King",1,640,"7992.00","Available",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1968,42,"2048","Presidential Suite","Twin",1,1077,"29622.00","Maintenance",2,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1969,4,"1710","Honeymoon Suite","Twin",1,1188,"15997.00","Available",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1970,34,"1845","Presidential Suite","King",2,1417,"28271.00","Maintenance",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1971,28,"1540","Palace Room","Single",2,975,"14023.00","Occupied",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1972,21,"1925","Luxury Villa","King",7,1193,"24652.00","Occupied",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1973,49,"704","Executive Room","Queen",2,1023,"6337.00","Available",7,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1974,38,"936","Heritage Room","Double",7,298,"17211.00","Out of Order",9,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1975,29,"637","Deluxe AC","Twin",3,387,"8853.00","Maintenance",6,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1976,9,"1803","Luxury Villa","Single",3,777,"17742.00","Available",1,"Heritage View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1977,2,"435","Deluxe AC","King",6,577,"13640.00","Available",4,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1978,33,"2007","Royal Suite","Twin",2,325,"27472.00","Occupied",2,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1979,26,"633","Family Suite","Single",1,1410,"31016.00","Available",6,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1980,21,"1509","Royal Suite","Double",2,933,"24874.00","Occupied",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1981,4,"1245","Traditional Haveli Room","Double",3,936,"21052.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1982,18,"110","Maharaja Suite","King",3,1050,"24698.00","Housekeeping",1,"Heritage View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1983,17,"340","Traditional Haveli Room","Twin",6,1410,"12267.00","Available",3,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1984,20,"1115","Executive Room","Double",7,523,"6012.00","Available",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1985,22,"607","Heritage Room","King",4,1237,"8509.00","Occupied",6,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1986,13,"850","Family Suite","Single",5,1030,"34531.00","Occupied",8,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1987,26,"1247","Heritage Room","King",6,1434,"9264.00","Out of Order",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1988,22,"1816","Deluxe AC","Single",3,815,"5470.00","Out of Order",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1989,22,"1847","Standard AC","Twin",4,614,"5459.00","Available",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1990,41,"1748","Family Suite","Double",2,733,"9135.00","Housekeeping",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1991,42,"1812","Luxury Villa","Queen",5,452,"16826.00","Out of Order",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1992,6,"1409","Royal Suite","Queen",4,925,"22236.00","Housekeeping",1,"Pool View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1993,8,"1219","Family Suite","Twin",1,1411,"11275.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1994,39,"401","Palace Room","Double",4,346,"10757.00","Available",4,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1995,29,"609","Standard AC","Double",8,1022,"6935.00","Maintenance",6,"City View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1996,2,"209","Royal Suite","Single",2,1153,"8615.00","Out of Order",2,"City View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1997,16,"1507","Luxury Villa","Single",7,1074,"9616.00","Housekeeping",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1998,25,"139","Luxury Villa","Single",6,809,"10991.00","Maintenance",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1999,8,"247","Heritage Room","King",7,1095,"17616.00","Housekeeping",2,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2000,7,"407","Deluxe AC","Double",3,994,"12153.00","Available",4,"City View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2001,45,"746","Deluxe AC","Single",7,1293,"12729.00","Maintenance",7,"City View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2002,46,"215","Presidential Suite","Single",1,308,"30743.00","Occupied",2,"City View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2003,45,"1804","Deluxe AC","Twin",3,629,"5707.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2004,12,"1822","Executive Room","Single",7,547,"8069.00","Maintenance",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2005,6,"1433","Maharaja Suite","Queen",7,412,"15338.00","Available",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2006,24,"1201","Maharaja Suite","Single",6,935,"11559.00","Available",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2007,16,"1124","Heritage Room","Twin",1,963,"21724.00","Housekeeping",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2008,15,"402","Deluxe AC","King",5,999,"8650.00","Occupied",4,"City View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2009,22,"1126","Pool View","Single",7,1386,"3065.00","Available",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2010,39,"1926","Royal Suite","King",3,528,"20282.00","Occupied",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2011,21,"1118","Business Room","Twin",2,1024,"6745.00","Maintenance",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2012,25,"121","Honeymoon Suite","King",6,314,"30911.00","Occupied",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2013,7,"1129","Royal Suite","King",1,1435,"14595.00","Housekeeping",1,"City View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2014,43,"507","Deluxe AC","Single",1,1385,"13920.00","Available",5,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
