"inventory_id","hotel_id","item_name","category","current_stock","minimum_stock","maximum_stock","unit_of_measure","unit_price_inr","total_value_inr","gst_rate_percent","supplier_name","supplier_contact","supplier_gst","last_ordered_date","next_order_date","expiry_date","storage_location","hsn_code","created_at","updated_at"
"INV000598",5,"Hotel Item 598","Kitchen Supplies",519,77,1453,"bottles","1255.98","651853.62","12.00","Hotel Essentials India","+91-82416-38391","34ABCDE8546Z5F1","2025-05-18","2025-09-12","2026-04-19","Kitchen Store","721648","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000599",38,"Hotel Item 599","Kitchen Supplies",2134,320,5975,"bottles","1394.44","2975734.96","28.00","Hotel Essentials India","+91-82804-15277","10ABCDE4725Z5F1","2025-05-30","2025-09-25","2026-01-29","Main Store","230887","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000600",26,"Hotel Item 600","Amenities",2514,377,7039,"rolls","1328.53","3339924.42","28.00","Hotel Essentials India","+91-68454-36600","65ABCDE8318Z5F1","2025-05-24","2025-09-08",NULL,"Main Store","102298","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000601",18,"Hotel Item 601","Amenities",915,137,2562,"sets","202.70","185470.50","18.00","Indian Hotel Supplies Ltd","+91-79931-19613","11ABCDE1480Z5F1","2025-05-13","2025-09-19","2027-02-23","Housekeeping Store","691413","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000602",38,"Hotel Item 602","Kitchen Supplies",2891,433,8094,"units","1099.80","3179521.80","28.00","Indian Hotel Supplies Ltd","+91-84061-97411","94ABCDE5569Z5F1","2025-08-07","2025-09-01","2027-11-04","Main Store","490740","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000603",36,"Hotel Item 603","Bathroom Supplies",824,123,2307,"sets","421.15","347027.60","28.00","Hotel Essentials India","+91-78214-21787","73ABCDE8113Z5F1","2025-04-27","2025-09-15",NULL,"Main Store","572374","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000604",42,"Hotel Item 604","Amenities",369,55,1033,"bottles","560.72","206905.68","18.00","Hotel Essentials India","+91-73637-18473","40ABCDE6435Z5F1","2025-08-14","2025-09-02",NULL,"Kitchen Store","795111","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000605",6,"Hotel Item 605","Room Supplies",397,59,1111,"bottles","1396.13","554263.61","18.00","Hotel Essentials India","+91-98809-98335","52ABCDE7699Z5F1","2025-07-02","2025-08-22","2027-05-30","Main Store","537070","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000606",21,"Hotel Item 606","Amenities",1091,163,3054,"sets","914.47","997686.77","18.00","Indian Hotel Supplies Ltd","+91-69955-20353","18ABCDE8021Z5F1","2025-04-29","2025-08-30","2027-12-04","Kitchen Store","772642","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000607",16,"Hotel Item 607","Amenities",623,93,1744,"pieces","637.20","396975.60","28.00","Hotel Essentials India","+91-61066-26631","32ABCDE3022Z5F1","2025-05-24","2025-09-20",NULL,"Main Store","641846","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000608",32,"Hotel Item 608","Amenities",2353,352,6588,"rolls","1243.01","2924802.53","12.00","Indian Hotel Supplies Ltd","+91-67830-98394","42ABCDE5321Z5F1","2025-05-29","2025-09-19","2027-10-12","Kitchen Store","554256","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000609",17,"Hotel Item 609","Kitchen Supplies",2206,330,6176,"pieces","189.59","418235.54","12.00","Indian Hotel Supplies Ltd","+91-96813-61813","57ABCDE3491Z5F1","2025-04-29","2025-09-02","2026-02-18","Main Store","869532","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000610",27,"Hotel Item 610","Kitchen Supplies",2333,349,6532,"rolls","1181.97","2757536.01","18.00","Indian Hotel Supplies Ltd","+91-94980-61286","69ABCDE3895Z5F1","2025-06-01","2025-09-20","2027-01-14","Housekeeping Store","404628","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000611",47,"Hotel Item 611","Bathroom Supplies",2834,425,7935,"pieces","315.03","892795.02","28.00","Hotel Essentials India","+91-74400-61144","67ABCDE7627Z5F1","2025-06-16","2025-09-13","2027-02-04","Housekeeping Store","948327","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000612",23,"Hotel Item 612","Room Supplies",2281,342,6386,"units","1177.41","2685672.21","28.00","Hotel Essentials India","+91-71273-93667","11ABCDE1578Z5F1","2025-07-12","2025-09-04","2026-09-10","Main Store","971387","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000613",46,"Hotel Item 613","Amenities",2618,392,7330,"pieces","1073.58","2810632.44","12.00","Hotel Essentials India","+91-66978-50300","16ABCDE1130Z5F1","2025-07-25","2025-08-24",NULL,"Main Store","152911","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000614",32,"Hotel Item 614","Bathroom Supplies",2940,441,8232,"bottles","852.65","2506791.00","12.00","Indian Hotel Supplies Ltd","+91-62341-42207","72ABCDE7734Z5F1","2025-05-22","2025-09-03",NULL,"Main Store","807962","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000615",6,"Hotel Item 615","Kitchen Supplies",902,135,2525,"sets","129.41","116727.82","12.00","Hotel Essentials India","+91-66062-97310","53ABCDE7694Z5F1","2025-06-21","2025-08-24","2028-06-09","Housekeeping Store","868755","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000616",19,"Hotel Item 616","Kitchen Supplies",101,15,282,"rolls","88.23","8911.23","12.00","Indian Hotel Supplies Ltd","+91-79119-95522","89ABCDE7442Z5F1","2025-06-06","2025-09-05","2026-05-28","Main Store","881629","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000617",43,"Hotel Item 617","Room Supplies",2950,442,8260,"sets","970.57","2863181.50","28.00","Indian Hotel Supplies Ltd","+91-75399-38722","38ABCDE5764Z5F1","2025-06-08","2025-09-11","2027-05-04","Main Store","711628","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000618",50,"Hotel Item 618","Amenities",2446,366,6848,"bottles","1237.89","3027878.94","28.00","Indian Hotel Supplies Ltd","+91-88312-73706","78ABCDE2997Z5F1","2025-05-06","2025-09-06",NULL,"Housekeeping Store","179396","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000619",4,"Hotel Item 619","Room Supplies",997,149,2791,"bottles","318.58","317624.26","18.00","Indian Hotel Supplies Ltd","+91-82638-58051","86ABCDE1132Z5F1","2025-06-21","2025-08-26","2028-03-31","Main Store","180314","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000620",24,"Hotel Item 620","Kitchen Supplies",2277,341,6375,"pieces","455.26","1036627.02","5.00","Hotel Essentials India","+91-81966-87658","41ABCDE5044Z5F1","2025-07-15","2025-09-01",NULL,"Housekeeping Store","260944","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000621",27,"Hotel Item 621","Amenities",904,135,2531,"pieces","309.56","279842.24","18.00","Indian Hotel Supplies Ltd","+91-95499-59538","94ABCDE2091Z5F1","2025-05-13","2025-08-24",NULL,"Main Store","516085","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000622",11,"Hotel Item 622","Amenities",2490,373,6972,"units","631.74","1573032.60","5.00","Hotel Essentials India","+91-64265-60642","35ABCDE8477Z5F1","2025-04-23","2025-09-24","2028-05-03","Main Store","993643","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000623",30,"Hotel Item 623","Bathroom Supplies",1330,199,3723,"pieces","1146.23","1524485.90","18.00","Indian Hotel Supplies Ltd","+91-98793-92946","16ABCDE8872Z5F1","2025-07-19","2025-09-26",NULL,"Main Store","722979","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000624",29,"Hotel Item 624","Bathroom Supplies",2993,448,8380,"packets","162.22","485524.46","18.00","Hotel Essentials India","+91-86669-66632","47ABCDE5120Z5F1","2025-07-29","2025-08-29",NULL,"Housekeeping Store","904984","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000625",49,"Hotel Item 625","Kitchen Supplies",2373,355,6644,"pieces","150.31","356685.63","28.00","Indian Hotel Supplies Ltd","+91-61472-53049","82ABCDE1050Z5F1","2025-05-02","2025-09-26","2027-10-14","Main Store","457643","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000626",46,"Hotel Item 626","Room Supplies",682,102,1909,"pieces","371.55","253397.10","18.00","Indian Hotel Supplies Ltd","+91-99408-48978","45ABCDE8130Z5F1","2025-04-23","2025-09-28",NULL,"Main Store","762235","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000627",15,"Hotel Item 627","Amenities",1139,170,3189,"bottles","1418.88","1616104.32","12.00","Hotel Essentials India","+91-95319-47391","62ABCDE7187Z5F1","2025-07-21","2025-09-28","2026-10-09","Main Store","954590","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000628",32,"Hotel Item 628","Kitchen Supplies",290,43,812,"packets","308.45","89450.50","5.00","Hotel Essentials India","+91-98870-10764","45ABCDE3389Z5F1","2025-05-01","2025-09-28","2025-12-22","Kitchen Store","696456","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000629",43,"Hotel Item 629","Amenities",1169,175,3273,"packets","424.62","496380.78","18.00","Indian Hotel Supplies Ltd","+91-74355-57147","54ABCDE9504Z5F1","2025-07-11","2025-10-01",NULL,"Kitchen Store","956210","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000630",18,"Hotel Item 630","Kitchen Supplies",2868,430,8030,"packets","667.19","1913500.92","5.00","Indian Hotel Supplies Ltd","+91-72516-94450","87ABCDE1636Z5F1","2025-08-01","2025-08-29",NULL,"Main Store","613792","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000631",21,"Hotel Item 631","Bathroom Supplies",1861,279,5210,"packets","448.32","834323.52","18.00","Hotel Essentials India","+91-67503-44190","12ABCDE9145Z5F1","2025-07-11","2025-09-07","2027-01-28","Housekeeping Store","175821","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000632",8,"Hotel Item 632","Kitchen Supplies",618,92,1730,"sets","1475.31","911741.58","18.00","Indian Hotel Supplies Ltd","+91-69888-85891","52ABCDE9178Z5F1","2025-08-18","2025-09-23",NULL,"Kitchen Store","508719","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000633",23,"Hotel Item 633","Bathroom Supplies",495,74,1386,"sets","1085.26","537203.70","12.00","Hotel Essentials India","+91-99960-91293","52ABCDE3627Z5F1","2025-06-06","2025-09-04",NULL,"Main Store","324799","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000634",44,"Hotel Item 634","Kitchen Supplies",1817,272,5087,"rolls","1227.35","2230094.95","18.00","Hotel Essentials India","+91-98881-94594","43ABCDE4169Z5F1","2025-07-11","2025-08-25",NULL,"Kitchen Store","799713","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000635",44,"Hotel Item 635","Amenities",1182,177,3309,"packets","534.83","632169.06","28.00","Indian Hotel Supplies Ltd","+91-78152-20522","93ABCDE8883Z5F1","2025-07-12","2025-08-25",NULL,"Main Store","369043","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000636",37,"Hotel Item 636","Room Supplies",351,52,982,"packets","284.02","99691.02","18.00","Indian Hotel Supplies Ltd","+91-99608-91921","26ABCDE5957Z5F1","2025-08-02","2025-08-27","2026-10-25","Main Store","144032","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000637",28,"Hotel Item 637","Bathroom Supplies",1648,247,4614,"bottles","179.46","295750.08","28.00","Hotel Essentials India","+91-74410-83192","42ABCDE2138Z5F1","2025-08-13","2025-09-14",NULL,"Kitchen Store","410093","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000638",3,"Hotel Item 638","Amenities",584,87,1635,"rolls","1347.75","787086.00","18.00","Indian Hotel Supplies Ltd","+91-73121-94621","82ABCDE8626Z5F1","2025-06-26","2025-09-01",NULL,"Kitchen Store","712754","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000639",41,"Hotel Item 639","Room Supplies",1525,228,4270,"bottles","768.97","1172679.25","5.00","Indian Hotel Supplies Ltd","+91-88365-22480","39ABCDE1954Z5F1","2025-06-06","2025-09-07","2027-07-06","Kitchen Store","683964","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000640",19,"Hotel Item 640","Room Supplies",1004,150,2811,"units","636.44","638985.76","12.00","Indian Hotel Supplies Ltd","+91-66303-60197","84ABCDE7221Z5F1","2025-05-31","2025-09-16",NULL,"Kitchen Store","378172","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000641",39,"Hotel Item 641","Bathroom Supplies",614,92,1719,"bottles","1308.74","803566.36","28.00","Hotel Essentials India","+91-72908-21345","49ABCDE4636Z5F1","2025-06-26","2025-09-14",NULL,"Main Store","877790","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000642",13,"Hotel Item 642","Bathroom Supplies",370,55,1036,"sets","480.85","177914.50","28.00","Indian Hotel Supplies Ltd","+91-76813-73709","52ABCDE3115Z5F1","2025-07-06","2025-08-23",NULL,"Housekeeping Store","814418","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000643",47,"Hotel Item 643","Bathroom Supplies",2776,416,7772,"sets","1010.29","2804565.04","28.00","Indian Hotel Supplies Ltd","+91-68237-66361","11ABCDE8464Z5F1","2025-04-26","2025-09-20","2026-04-15","Kitchen Store","211546","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000644",22,"Hotel Item 644","Amenities",1080,162,3024,"packets","1328.93","1435244.40","28.00","Hotel Essentials India","+91-74598-62981","13ABCDE9604Z5F1","2025-05-22","2025-08-26","2027-07-15","Housekeeping Store","964968","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000645",48,"Hotel Item 645","Room Supplies",2960,444,8288,"packets","767.35","2271356.00","5.00","Indian Hotel Supplies Ltd","+91-85180-13722","62ABCDE1974Z5F1","2025-05-23","2025-09-15",NULL,"Main Store","753318","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000646",49,"Hotel Item 646","Amenities",1032,154,2889,"pieces","866.04","893753.28","5.00","Indian Hotel Supplies Ltd","+91-77733-51913","29ABCDE2387Z5F1","2025-06-24","2025-09-15",NULL,"Main Store","841063","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000647",32,"Hotel Item 647","Amenities",259,38,725,"rolls","713.07","184685.13","18.00","Indian Hotel Supplies Ltd","+91-86424-72493","32ABCDE5279Z5F1","2025-08-07","2025-09-23","2028-01-23","Kitchen Store","110214","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000648",23,"Hotel Item 648","Bathroom Supplies",2090,313,5852,"bottles","1310.44","2738819.60","5.00","Indian Hotel Supplies Ltd","+91-62978-25410","69ABCDE8450Z5F1","2025-04-29","2025-09-10","2026-07-29","Housekeeping Store","940752","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000649",38,"Hotel Item 649","Kitchen Supplies",1991,298,5574,"sets","1177.19","2343785.29","12.00","Indian Hotel Supplies Ltd","+91-88995-57742","86ABCDE8298Z5F1","2025-05-03","2025-08-24",NULL,"Kitchen Store","831424","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000650",2,"Hotel Item 650","Room Supplies",871,130,2438,"bottles","604.14","526205.94","28.00","Hotel Essentials India","+91-68421-26302","92ABCDE1703Z5F1","2025-06-26","2025-09-18",NULL,"Housekeeping Store","961226","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000651",9,"Hotel Item 651","Bathroom Supplies",1378,206,3858,"sets","870.45","1199480.10","12.00","Indian Hotel Supplies Ltd","+91-77452-95457","88ABCDE4771Z5F1","2025-05-17","2025-09-30","2026-03-01","Main Store","485351","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000652",49,"Hotel Item 652","Kitchen Supplies",2500,375,7000,"units","1401.81","3504525.00","18.00","Hotel Essentials India","+91-84810-41798","43ABCDE4920Z5F1","2025-08-11","2025-09-15",NULL,"Housekeeping Store","799232","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000653",29,"Hotel Item 653","Bathroom Supplies",518,77,1450,"pieces","327.36","169572.48","5.00","Hotel Essentials India","+91-63247-94856","51ABCDE4644Z5F1","2025-06-25","2025-08-31",NULL,"Kitchen Store","391921","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000654",17,"Hotel Item 654","Kitchen Supplies",2743,411,7680,"rolls","679.28","1863265.04","28.00","Hotel Essentials India","+91-72042-47573","95ABCDE8008Z5F1","2025-06-24","2025-09-26",NULL,"Housekeeping Store","434673","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000655",13,"Hotel Item 655","Room Supplies",1532,229,4289,"sets","955.21","1463381.72","18.00","Hotel Essentials India","+91-64764-91610","91ABCDE2886Z5F1","2025-06-16","2025-08-27",NULL,"Housekeeping Store","805028","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000656",49,"Hotel Item 656","Kitchen Supplies",266,39,744,"sets","1034.58","275198.28","18.00","Hotel Essentials India","+91-95301-26635","68ABCDE9886Z5F1","2025-08-18","2025-09-27","2026-10-30","Housekeeping Store","646067","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000657",26,"Hotel Item 657","Amenities",1155,173,3234,"bottles","1318.89","1523317.95","28.00","Indian Hotel Supplies Ltd","+91-75610-18252","17ABCDE3150Z5F1","2025-04-23","2025-10-02",NULL,"Main Store","535653","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000658",2,"Hotel Item 658","Amenities",2706,405,7576,"packets","986.59","2669712.54","12.00","Hotel Essentials India","+91-65925-54076","93ABCDE1043Z5F1","2025-05-09","2025-09-24","2026-04-19","Main Store","991273","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000659",21,"Hotel Item 659","Bathroom Supplies",406,60,1136,"bottles","515.49","209288.94","18.00","Indian Hotel Supplies Ltd","+91-99163-98745","31ABCDE6989Z5F1","2025-05-12","2025-09-28",NULL,"Housekeeping Store","846297","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000660",32,"Hotel Item 660","Bathroom Supplies",372,55,1041,"units","478.13","177864.36","18.00","Indian Hotel Supplies Ltd","+91-69605-79361","83ABCDE5149Z5F1","2025-05-03","2025-09-16",NULL,"Housekeeping Store","267768","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000661",8,"Hotel Item 661","Room Supplies",415,62,1162,"rolls","969.48","402334.20","12.00","Indian Hotel Supplies Ltd","+91-93729-95241","93ABCDE2223Z5F1","2025-06-10","2025-09-24","2026-10-24","Kitchen Store","855222","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000662",17,"Hotel Item 662","Bathroom Supplies",1495,224,4186,"pieces","251.49","375977.55","28.00","Hotel Essentials India","+91-96159-97191","70ABCDE1424Z5F1","2025-06-12","2025-08-26","2026-06-15","Kitchen Store","972359","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000663",6,"Hotel Item 663","Bathroom Supplies",2795,419,7825,"pieces","563.80","1575821.00","12.00","Hotel Essentials India","+91-88530-70624","43ABCDE2070Z5F1","2025-07-11","2025-09-20","2026-12-14","Kitchen Store","800899","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000664",30,"Hotel Item 664","Kitchen Supplies",727,109,2035,"pieces","1416.58","1029853.66","18.00","Hotel Essentials India","+91-73698-48520","63ABCDE1740Z5F1","2025-07-19","2025-09-10","2026-05-11","Housekeeping Store","630342","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000665",48,"Hotel Item 665","Kitchen Supplies",954,143,2671,"packets","767.55","732242.70","5.00","Hotel Essentials India","+91-78021-66641","95ABCDE3963Z5F1","2025-04-23","2025-08-28","2026-04-13","Main Store","863732","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000666",31,"Hotel Item 666","Kitchen Supplies",1458,218,4082,"bottles","1180.30","1720877.40","28.00","Hotel Essentials India","+91-86532-13191","20ABCDE7496Z5F1","2025-07-03","2025-09-04","2026-07-16","Housekeeping Store","275394","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000667",47,"Hotel Item 667","Kitchen Supplies",1135,170,3178,"units","771.36","875493.60","18.00","Hotel Essentials India","+91-79952-44181","86ABCDE1527Z5F1","2025-06-21","2025-08-22","2026-04-09","Kitchen Store","231596","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000668",10,"Hotel Item 668","Kitchen Supplies",2009,301,5625,"units","529.27","1063303.43","5.00","Hotel Essentials India","+91-69828-47612","96ABCDE7843Z5F1","2025-08-07","2025-09-06","2026-10-05","Housekeeping Store","572520","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000669",33,"Hotel Item 669","Amenities",2157,323,6039,"bottles","111.78","241109.46","12.00","Indian Hotel Supplies Ltd","+91-69780-26247","62ABCDE6234Z5F1","2025-04-25","2025-09-30",NULL,"Housekeeping Store","725417","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000670",25,"Hotel Item 670","Kitchen Supplies",2778,416,7778,"bottles","233.04","647385.12","5.00","Hotel Essentials India","+91-82593-83958","12ABCDE1691Z5F1","2025-06-17","2025-09-01",NULL,"Kitchen Store","940051","2025-08-19 00:00:00","2025-08-19 00:00:00"
